userId,factor_0,factor_1,factor_2
39,0.8145468424888035,0.07878300697498872,0.10667015053620783
40,0.8083315434820554,0.09287183140112364,0.09879662511682083
41,0.7695751612086323,0.14680582951346519,0.08361900927790251
42,0.8059820551753651,0.08239983425773267,0.11161811056690196
43,0.8013605074556487,0.0980268004164164,0.10061269212793507
44,0.811471108328733,0.09340670909627771,0.09512218257498929
45,0.7975975515208196,0.08040388785625624,0.12199856062292419
46,0.771463910748938,0.09336222650870507,0.1351738627423568
47,0.8038755483062686,0.0888169334241059,0.10730751826962542
48,0.8073735318453185,0.07957640256506968,0.11305006558961196
49,0.8043626512988493,0.07798564422943124,0.11765170447171945
50,0.7953667957941712,0.0830435057410005,0.1215896984648283
51,0.8137375710264053,0.10495311600390544,0.08130931296968905
52,0.8070012027402861,0.08723025980292266,0.10576853745679121
53,0.8100325162791617,0.07606608593766727,0.11390139778317106
54,0.7798778670748794,0.07784745414600282,0.14227467877911795
55,0.8012612580764843,0.10190219161027969,0.09683655031323597
56,0.8182275427806088,0.08078807426786877,0.10098438295152251
57,0.7806877494657253,0.11413901261570657,0.10517323791856813
58,0.8108359205009841,0.08082058939273452,0.10834349010628137
59,0.8082813818796537,0.08627087594039742,0.10544774217994882
60,0.8043927660122979,0.10609349996569571,0.08951373402200642
61,0.8059981889500101,0.07295468621153398,0.12104712483845595
62,0.815401351423972,0.08501407773122982,0.09958457084479816
63,0.8100142202175455,0.09472415252964746,0.09526162725280715
64,0.8075559520574493,0.09216983758421499,0.10027421035833582
65,0.8099890508078127,0.08349021106289145,0.10652073812929581
66,0.7693801320808429,0.07454303101401111,0.1560768369051461
67,0.8114374259428965,0.06608160681496038,0.12248096724214311
68,0.812895776937693,0.09538278440139095,0.09172143866091613
69,0.8102654336647416,0.07429034572897686,0.11544422060628161
70,0.8113640100122522,0.0875244382412032,0.1011115517465446
71,0.7973517377790379,0.09801377051017417,0.10463449171078791
72,0.8041970131507324,0.07433750419726932,0.12146548265199843
73,0.8083509068231698,0.08816510035005135,0.10348399282677895
74,0.7926921307870662,0.05690396093531528,0.15040390827761846
75,0.8021851292950746,0.08853634578449707,0.10927852492042847
76,0.815257805228143,0.07180630812848839,0.11293588664336862
77,0.8069088731239251,0.11591613619333702,0.07717499068273789
78,0.7980648728109832,0.08635025425768111,0.11558487293133579
79,0.8060749443371991,0.06899177396509383,0.12493328169770711
80,0.8001454792352931,0.07499496239538164,0.12485955836932523
81,0.7960568278809768,0.0691091422575022,0.13483402986152082
82,0.8021674544419184,0.084333887764138,0.11349865779394354
83,0.8015901300588814,0.09821956862165071,0.10019030131946781
84,0.8049313139840151,0.08331382542688963,0.11175486058909531
85,0.7436765875731683,0.08718686918711344,0.16913654323971808
86,0.7992091560404657,0.07741657891632174,0.12337426504321253
87,0.7135532389619147,0.09976376879637426,0.18668299224171098
88,0.8041298697768547,0.08051433802752599,0.11535579219561932
89,0.785904559714009,0.09072937130600699,0.12336606897998417
90,0.7954917683821493,0.07530217392086494,0.12920605769698565
91,0.792211813927819,0.09491987464999985,0.11286831142218101
92,0.8039399301556501,0.09199368143495132,0.10406638840939854
93,0.7992766558159696,0.08402417812132326,0.11669916606270701
94,0.8064762895285109,0.08933849340033241,0.10418521707115677
95,0.784142159141822,0.10847686575667613,0.10738097510150187
96,0.8005443907717913,0.09173423277796273,0.10772137645024585
97,0.8112893335961164,0.08145639247890178,0.10725427392498174
98,0.7870420540105227,0.08264941029396328,0.130308535695514
99,0.7950256794445102,0.09555649087045061,0.10941782968503921
100,0.8092142432702448,0.09694388849838574,0.09384186823136934
101,0.797975633128397,0.08897519295654026,0.11304917391506254
102,0.7846111290969514,0.06307287123273926,0.15231599967030945
103,0.8041138646103397,0.08694668032643531,0.10893945506322492
104,0.8008657075143766,0.09800139746149987,0.10113289502412359
105,0.7866137767377802,0.09479928237355853,0.1185869408886611
106,0.8005748922094917,0.09681663158194098,0.10260847620856725
107,0.801439071115543,0.09299074196140643,0.10557018692305052
108,0.7887049875336468,0.07756672979147429,0.13372828267487885
109,0.7978609947487649,0.09086100638678446,0.11127799886445064
110,0.8101327644867166,0.07881084227907037,0.11105639323421294
111,0.7975792390231129,0.07132542601279916,0.13109533496408787
112,0.807978439481127,0.07760435706015346,0.11441720345871943
113,0.795530528064316,0.0925162627633681,0.11195320917231583
114,0.795966964571657,0.0875017390097202,0.11653129641862284
115,0.8079289114220248,0.09654288524769408,0.09552820333028113
116,0.8033190796453138,0.09047514938730693,0.10620577096737928
117,0.7952050529391261,0.09956991971388916,0.10522502734698468
118,0.8040718622437983,0.08040584854954866,0.11552228920665314
119,0.807579924888098,0.0808802884493882,0.11153978666251368
120,0.8037413307362413,0.10295305937449704,0.09330560988926162
121,0.8073429289151092,0.07230057469301485,0.12035649639187619
122,0.8145009095367929,0.08262555311179834,0.10287353735140888
123,0.8033809671681857,0.08118552846763319,0.11543350436418107
124,0.8111615773045573,0.0796014776928689,0.109236945002574
125,0.7958510937605104,0.08315306977993363,0.12099583645955587
126,0.7975938503860636,0.09463248575494569,0.10777366385899075
127,0.7997557689930063,0.07993786612821707,0.12030636487877679
128,0.8084418195868721,0.09990611821261038,0.09165206220051753
129,0.8027791667699747,0.08269847238049546,0.11452236084952967
130,0.7985411740442039,0.09313924887639488,0.10831957707940126
131,0.8106107573873509,0.07447840891854422,0.11491083369410492
132,0.8035966428294089,0.09573097619596935,0.10067238097462178
133,0.815460938007027,0.08384956255365818,0.10068949943931473
134,0.8144684428387486,0.0996128859022564,0.085918671258995
135,0.8056681183198363,0.11081542746709147,0.08351645421307233
136,0.803370797341145,0.08459711682292802,0.11203208583592701
137,0.7998676432298283,0.0944304391356267,0.1057019176345449
138,0.8161339012431765,0.0837362769261588,0.1001298218306646
139,0.806245705046046,0.08162132046819204,0.11213297448576193
140,0.8087031679326856,0.0849173860506235,0.10637944601669108
141,0.7922750179753157,0.0777399692907917,0.12998501273389262
142,0.7994598984258475,0.10951870397987387,0.09102139759427859
143,0.7889712504689591,0.07465302794582844,0.13637572158521247
144,0.7790278261383569,0.09580044522742634,0.1251717286342168
145,0.7708633141154349,0.07558935228095583,0.15354733360360917
146,0.8133414901169291,0.07264118840938576,0.11401732147368498
147,0.8025796930450404,0.08768474158979538,0.10973556536516418
148,0.8043519631185158,0.08280245120866254,0.11284558567282184
149,0.7993853052359481,0.08678420653939144,0.11383048822466056
150,0.810877505530007,0.08374103493815925,0.10538145953183371
151,0.8047847542418358,0.07060851971445875,0.12460672604370536
152,0.80776269270092,0.09343975468401168,0.09879755261506848
153,0.8038858051296839,0.055835291546610114,0.1402789033237059
154,0.8053504119353041,0.07518993984984688,0.11945964821484902
155,0.7952523946066908,0.06051228568832109,0.14423531970498818
156,0.8117185110140559,0.09349815903260392,0.09478332995334013
157,0.8102102843916936,0.07366191733895869,0.11612779826934773
158,0.8040991069089501,0.08047823838314012,0.11542265470790967
159,0.8078661313446831,0.0780348209059267,0.11409904774939017
160,0.8096243521262623,0.09776256502287141,0.0926130828508664
161,0.8119505216178116,0.07475572556989493,0.1132937528122935
162,0.8120928077344497,0.07837117335646511,0.10953601890908533
163,0.8010714068700712,0.07775919399458321,0.12116939913534559
164,0.801663352549164,0.09742802756436307,0.10090861988647282
165,0.7983471514716705,0.08286542062436685,0.11878742790396257
166,0.8112334441018904,0.08440974227557278,0.10435681362253678
167,0.7951156679776549,0.12166697183119796,0.083217360191147
168,0.7973789568843663,0.09058035297804189,0.11204069013759162
169,0.803209505905803,0.09751862530143794,0.09927186879275907
170,0.792907249189207,0.0948816779301201,0.1122110728806729
171,0.8060277121790106,0.0981773191199407,0.09579496870104873
172,0.8139350156159987,0.0679127307913253,0.11815225359267592
173,0.8047708463881447,0.08592664216235693,0.10930251144949844
174,0.7673325594043031,0.07871265040138936,0.15395479019430758
175,0.8097397217557906,0.08764262089749122,0.10261765734671814
176,0.7941407925130437,0.08450095915500559,0.12135824833195082
177,0.7937549859885868,0.07962681494269722,0.12661819906871602
178,0.8086452962140434,0.09341922187765275,0.09793548190830385
179,0.7986696364488151,0.07550200401526347,0.12582835953592147
180,0.8089920281172185,0.06735262135953282,0.12365535052324858
181,0.7901447793096134,0.06888366967502971,0.1409715510153569
182,0.8091672197526552,0.08345488113601278,0.10737789911133216
183,0.8185819154175582,0.07838516906353678,0.10303291551890507
184,0.8060310680972532,0.10335233248240984,0.09061659942033692
185,0.8065828498291208,0.08267237083036494,0.11074477934051417
186,0.7987317780370297,0.08335350406198785,0.11791471790098243
187,0.8099382822978637,0.07751790274997541,0.11254381495216081
188,0.8132751507030839,0.07060783873222568,0.11611701056469059
189,0.80872139321311,0.07881692911698317,0.11246167766990693
190,0.7948191702158139,0.09798735976086594,0.10719347002332022
191,0.8089086255639514,0.0856898499745013,0.10540152446154719
192,0.8031728719165108,0.07619698411033919,0.12063014397314999
193,0.8027965987386984,0.08916712736878515,0.10803627389251659
194,0.8091182830007168,0.0944866011849721,0.09639511581431105
195,0.8095409428068487,0.07719937656706136,0.11325968062609
196,0.8162826585046241,0.08091631383409705,0.1028010276612789
197,0.8084478666374446,0.08635756477821596,0.10519456858433945
198,0.8031016486291594,0.09640753264061805,0.10049081873022257
199,0.7981928773346952,0.08211009065840401,0.11969703200690081
200,0.8060326186925665,0.07601163695204345,0.1179557443553901
201,0.8058470501644245,0.07570127376205772,0.11845167607351777
202,0.8063610814479015,0.08108166883158684,0.1125572497205116
203,0.7902351021408772,0.06426639340900568,0.14549850445011722
204,0.8027154240129076,0.09260372134618557,0.10468085464090678
205,0.7988790497408097,0.0855513469860669,0.11556960327312349
206,0.730771731722928,0.09775140126444627,0.1714768670126258
207,0.80754958831562,0.09060090904039123,0.10184950264398879
208,0.8082036090124626,0.09057100762187663,0.10122538336566092
209,0.7965959186342706,0.07876334862890136,0.12464073273682809
210,0.7930499028393284,0.0737442249331384,0.13320587222753333
211,0.773236688539693,0.11208639629047003,0.11467691516983701
212,0.7981929958889906,0.08574696011708817,0.1160600439939212
213,0.8114719589477555,0.09827332329925388,0.09025471775299074
214,0.8081160439539015,0.0902831212908866,0.10160083475521181
215,0.8062083836488343,0.0937317159705353,0.10005990038063038
216,0.7913673346979874,0.06947646253229678,0.13915620276971566
217,0.8060734448823361,0.08011843588854968,0.11380811922911428
218,0.7900319770182962,0.08491478665064321,0.12505323633106052
219,0.7964036223899481,0.09883970507894799,0.10475667253110398
220,0.8087053253242413,0.09198755786170129,0.09930711681405738
221,0.8010256295253823,0.09658808322111948,0.10238628725349828
222,0.790676938343552,0.07889707722661374,0.13042598442983422
223,0.7942166532275852,0.09109158704724661,0.11469175972516814
224,0.8039808714957468,0.09499194276708672,0.10102718573716665
225,0.7990930400243405,0.0713069050057344,0.12960005496992502
226,0.8048457742094047,0.07409443206440308,0.1210597937261922
227,0.8169597555665852,0.06933046398580064,0.11370978044761425
228,0.8138535635897295,0.09770224427024829,0.08844419214002215
229,0.7973815443726779,0.06973774169454912,0.13288071393277306
230,0.7984802334066363,0.08377858029473267,0.11774118629863105
231,0.8123969610870951,0.0865901321629185,0.10101290674998638
232,0.8027156988733091,0.09389524719996387,0.10338905392672708
233,0.8167161768322245,0.10196755051463281,0.08131627265314258
234,0.8001807537341243,0.07132590902386234,0.1284933372420132
235,0.804090225989096,0.07257000809432325,0.12333976591658066
236,0.7983228393352773,0.09794632189917185,0.10373083876555088
237,0.7978799341604419,0.08224627371913855,0.11987379212041946
238,0.7904486765049317,0.10617602530463303,0.10337529819043538
239,0.8084858616485587,0.09353142518306397,0.09798271316837724
240,0.8098993093910491,0.08269543084695123,0.10740525976199962
241,0.794654966554732,0.08108270372711904,0.12426232971814886
242,0.8039646534353444,0.0877663363594009,0.10826901020525455
243,0.8010933747807876,0.08862323806465379,0.11028338715455886
244,0.7999836358134578,0.06233818170830484,0.13767818247823743
245,0.8075891112266202,0.07478492652851775,0.11762596224486205
246,0.8060711392129087,0.09247046762790471,0.1014583931591865
247,0.8062321647843501,0.07192110167877894,0.12184673353687091
248,0.7928547067883203,0.08672343674658625,0.1204218564650935
249,0.8031076124415055,0.0919144537383968,0.10497793382009775
250,0.7981949486709674,0.07974714446888698,0.12205790686014571
251,0.8122256559888761,0.09378549064299882,0.09398885336812515
252,0.800363324682423,0.08300868005118872,0.11662799526638815
253,0.8169273134806665,0.07964050901489593,0.10343217750443773
254,0.8064701997322132,0.08322737348153633,0.11030242678625045
255,0.8029459231874785,0.08474533941820132,0.11230873739432022
256,0.7975196494676733,0.08530134358720799,0.1171790069451186
257,0.7915123747188998,0.08148321705152825,0.127004408229572
258,0.7971040994878471,0.09281250175284755,0.11008339875930538
259,0.8123102544223157,0.06948117958445539,0.11820856599322876
260,0.8154343849887999,0.0970517371190842,0.08751387789211579
261,0.8087382309956164,0.08420255357359563,0.10705921543078802
262,0.8068226937938305,0.08623611998821414,0.10694118621795547
263,0.8084137643166714,0.09342028040709649,0.09816595527623209
264,0.8077746214633421,0.09213051399293329,0.10009486454372458
265,0.8076692705836521,0.08502336673724879,0.10730736267909916
266,0.8065229675364459,0.09761362196751147,0.09586341049604263
267,0.8046400373176817,0.07977693569567958,0.11558302698663858
268,0.8057231510439048,0.10566257151198706,0.0886142774441082
269,0.8201898188814646,0.07546822629640944,0.10434195482212598
270,0.808594705147365,0.0817006565082509,0.1097046383443842
271,0.808815314308256,0.07755168645133795,0.11363299924040608
272,0.8117603840895935,0.08583989563247436,0.102399720277932
273,0.8035682312233274,0.0820589252273487,0.11437284354932396
274,0.8155027198147062,0.07600085397734593,0.10849642620794774
275,0.8002122227721318,0.07829237133012654,0.12149540589774167
276,0.7935304109293241,0.0743574868448565,0.13211210222581948
277,0.8029976532979962,0.0853578416927888,0.11164450500921494
278,0.8083589809191393,0.08371243187985776,0.10792858720100301
279,0.7826377240292013,0.0935673639391516,0.12379491203164694
280,0.8006526735760912,0.09300137346162289,0.10634595296228595
281,0.7936578033942018,0.06979694773078333,0.1365452488750149
282,0.8127563596239593,0.06892502035790947,0.11831862001813113
283,0.7995522535551944,0.09744984413741517,0.10299790230739038
284,0.7978228429217907,0.09174446942622266,0.11043268765198652
285,0.8059851735932303,0.08107785652985039,0.11293696987691933
286,0.8094705597061259,0.07543539828340246,0.11509404201047159
287,0.8028805822275896,0.05847052424407765,0.13864889352833282
288,0.794357894974389,0.09111625837201816,0.11452584665359279
289,0.8049404247631323,0.06341833399661355,0.13164124124025411
290,0.7880874692204707,0.1085511113231902,0.10336141945633906
291,0.7980106112533014,0.10249280581876712,0.09949658292793147
292,0.8088891323294455,0.07625738961818325,0.11485347805237144
293,0.8020317388512188,0.06910831623511139,0.12885994491366978
294,0.8079111583225566,0.08401175847031597,0.10807708320712749
295,0.7836997254919446,0.1042743035083558,0.11202597099969969
296,0.8091519172768947,0.08332960842119606,0.10751847430190903
297,0.8160738911812873,0.07919439765498333,0.10473171116372929
298,0.8059153078190548,0.08525589243730622,0.10882879974363881
299,0.8028359987315319,0.0728523176744447,0.12431168359402336
300,0.8072741299589943,0.08009624850697303,0.11262962153403269
301,0.8076478314236982,0.08490355925789773,0.10744860931840405
302,0.8085018853430869,0.06939154963665485,0.12210656502025827
303,0.8103184826108996,0.1103396746568498,0.07934184273225059
304,0.8110435519680034,0.0876724838640481,0.1012839641679485
305,0.7804867826980079,0.12476450995672538,0.0947487073452667
306,0.801948170933464,0.08161253957335149,0.11643928949318438
307,0.8035818776576729,0.08602136540748319,0.11039675693484395
308,0.8108518924250483,0.08072672094177977,0.10842138663317188
309,0.8065525186723682,0.07978809257883757,0.1136593887487944
310,0.8092918008920992,0.07843083408701045,0.11227736502089024
311,0.805759862449553,0.0790738118258596,0.1151663257245874
312,0.8036885495838206,0.08189867110064772,0.11441277931553176
313,0.8097383492979582,0.0778976412731406,0.11236400942890142
314,0.806750641692208,0.07646101386682169,0.11678834444097023
315,0.7960150949622596,0.08635313563990998,0.11763176939783046
316,0.8032579478745321,0.08373597926346933,0.11300607286199883
317,0.7913529632508012,0.06535796309992159,0.1432890736492773
318,0.8089829225949356,0.08472557610597511,0.10629150129908933
319,0.7992277143244791,0.08936658809056504,0.11140569758495592
320,0.7905593340747891,0.09276404021375766,0.11667662571145314
321,0.8100750216040352,0.08198917009956642,0.10793580829639826
322,0.7951686200548339,0.10326672133519466,0.10156465860997134
323,0.776332708922799,0.07000431210933226,0.15366297896786882
324,0.8023772414348076,0.10592663913157772,0.09169611943361468
325,0.8063047139892027,0.09720986928787034,0.09648541672292701
326,0.8090353822991033,0.09220394211783767,0.0987606755830592
327,0.8038699034033059,0.06347891365402637,0.13265118294266778
328,0.8047310633275563,0.10901717942481638,0.08625175724762732
329,0.8101460563691236,0.08704699377680093,0.10280694985407536
330,0.8052023824299064,0.09107591186274827,0.10372170570734546
331,0.8191245990899871,0.08960786308336173,0.09126753782665102
332,0.803272062246773,0.1025983312643479,0.094129606488879
333,0.8102908945796795,0.06970558415900856,0.12000352126131199
334,0.8067053118023919,0.09160683060109158,0.10168785759651656
335,0.779982630532213,0.06915728191475441,0.1508600875530326
336,0.7940649737114543,0.09222261445176856,0.1137124118367772
337,0.808987376397127,0.08879069994227026,0.10222192366060277
338,0.808440698682456,0.08436396907176315,0.10719533224578083
339,0.8130637270059204,0.07863759059640886,0.1082986823976708
340,0.8097698880922767,0.08408281255115717,0.1061472993565661
341,0.8094461148244315,0.07209655243640659,0.11845733273916176
342,0.8054059089188922,0.07265449300709524,0.12193959807401254
343,0.8107895274738622,0.08754334146552788,0.10166713106060983
344,0.7985758475747927,0.05357627064884463,0.14784788177636257
345,0.7958591980447007,0.06652589564516083,0.1376149063101384
346,0.8074669555600492,0.0879283812022002,0.10460466323775068
347,0.8185354152118389,0.09444521169166932,0.08701937309649188
348,0.7981183617116555,0.09292845747002558,0.10895318081831905
349,0.8027521806005011,0.09155554247029883,0.10569227692919994
350,0.8054919181994514,0.09153359496988625,0.10297448683066236
351,0.8142364571167946,0.08783839758390075,0.09792514529930478
352,0.8123370492645744,0.08436180173406525,0.10330114900136048
353,0.7851753634031796,0.07250402887059691,0.14232060772622346
354,0.7989907268762925,0.08620683156945358,0.11480244155425393
355,0.7985420412960244,0.08757511083105927,0.11388284787291636
356,0.8012695188821495,0.08717741098410606,0.11155307013374437
357,0.7634116662096159,0.06436549724109028,0.17222283654929388
358,0.8006136043196752,0.10408579459692735,0.09530060108339736
359,0.7912780510467636,0.08659087342392785,0.12213107552930852
360,0.7991830755045286,0.10341873143123886,0.09739819306423249
361,0.8101834135036832,0.10029782800927578,0.08951875848704109
362,0.8101334025792418,0.0868041657570452,0.1030624316637131
363,0.8025461419890016,0.08448249175275276,0.11297136625824566
364,0.8039101812018495,0.08915354565728856,0.10693627314086182
365,0.8218437576046682,0.08118245063238164,0.09697379176295012
366,0.8051600574333253,0.07865139506720001,0.11618854749947458
367,0.8079904624222018,0.08421541457468726,0.10779412300311082
368,0.7925825966019991,0.06286512529018595,0.14455227810781485
369,0.8042500987559912,0.08119013810095387,0.11455976314305498
370,0.8083275510268629,0.10762851840443313,0.08404393056870393
371,0.8130951693859646,0.06934277666590234,0.11756205394813296
372,0.8002461161529573,0.0819792602088698,0.11777462363817283
373,0.797535502140748,0.07856827956778925,0.12389621829146276
374,0.804006755533878,0.1016597822979063,0.09433346216821564
375,0.7958261569351786,0.09315693782165842,0.11101690524316307
376,0.8042467855243184,0.08036591520978775,0.11538729926589401
377,0.8106089220056442,0.08979923068411334,0.09959184731024245
378,0.814074276311811,0.08522609524825667,0.10069962843993248
379,0.7981119274610827,0.11104813229549677,0.09083994024342039
380,0.8118408799983716,0.08848926519758951,0.09966985480403896
381,0.7964069048101504,0.08357653907500469,0.12001655611484488
382,0.815189482307459,0.07157733076359411,0.11323318692894689
383,0.8127370852942822,0.07267898560168128,0.11458392910403654
384,0.7805852639937433,0.0689302048892584,0.15048453111699828
385,0.8026204532157982,0.0988083538176586,0.09857119296654318
386,0.7995453285726852,0.0558608612671151,0.1445938101601996
387,0.8083157907031918,0.0991051997925901,0.09257900950421805
388,0.8097736834114351,0.08900903300374839,0.10121728358481656
389,0.7899376529953364,0.10716260292033117,0.10289974408433256
390,0.8175372269395798,0.0831883921739001,0.09927438088652005
391,0.8045320809570143,0.08543573565773363,0.1100321833852521
392,0.8106485406207814,0.08123256015347204,0.10811889922574644
393,0.7885489976758823,0.0751042253272706,0.13634677699684725
394,0.7970823702148897,0.10492305443311399,0.09799457535199624
395,0.7893236531786291,0.12009817014773508,0.09057817667363592
396,0.8112766328813983,0.07924177604669569,0.10948159107190604
397,0.7954473578746502,0.09355022179370963,0.11100242033164033
398,0.8101572194168077,0.07130252121089706,0.11854025937229522
399,0.7992773762780045,0.10203545848998283,0.09868716523201264
400,0.8082789310649537,0.09836517957204652,0.09335588936299985
401,0.8056127479008249,0.07966753230880004,0.1147197197903749
402,0.8088635076887019,0.08588052618913604,0.10525596612216225
403,0.7998496955156762,0.06567042093416721,0.13447988355015664
404,0.8016384293756069,0.08720833828557759,0.11115323233881542
405,0.7878427190943407,0.06894131849087547,0.1432159624147839
406,0.8041303136629298,0.1002394407825435,0.09563024555452661
407,0.7986091895307973,0.058325669470354814,0.14306514099884787
408,0.8157046459110175,0.07537626613101168,0.10891908795797081
409,0.7995147467063972,0.07844711102327247,0.1220381422703304
410,0.8028630149946957,0.09373354066676141,0.10340344433854289
411,0.8070677748679617,0.0862668200252209,0.10666540510681735
412,0.8078163089669289,0.08161577206688723,0.110567918966184
413,0.8050668426309674,0.09757981351902799,0.09735334385000453
414,0.78837995080658,0.10367477179628724,0.10794527739713289
415,0.8110917779381097,0.08030007224644127,0.10860814981544903
416,0.811989553780206,0.08446608103084645,0.10354436518894747
417,0.786197269521512,0.09163151273130557,0.12217121774718244
418,0.8110434304769343,0.08301499048653502,0.10594157903653062
419,0.7971257258137749,0.09458421524013641,0.10829005894608867
420,0.7942083683859781,0.08965008025627594,0.11614155135774601
421,0.7834917315801946,0.11097971018356133,0.10552855823624407
422,0.8066859102603728,0.08416130841761221,0.10915278132201492
423,0.7422976531342629,0.1115505631969744,0.1461517836687628
424,0.8107140152554194,0.08267923094875917,0.10660675379582153
425,0.8007924003701048,0.07159359584012273,0.12761400378977264
426,0.8055114278131442,0.08974563874854867,0.10474293343830725
427,0.7895109086772533,0.09280803021549727,0.11768106110724962
428,0.8013482585591352,0.10528102140179349,0.09337072003907143
429,0.802968837540488,0.06617268792177444,0.13085847453773747
430,0.8173057486384275,0.07947565575924931,0.10321859560232309
431,0.7994925070224657,0.06599805548709194,0.13450943749044236
432,0.7913609395392903,0.06671373918564553,0.14192532127506402
433,0.8079894103289198,0.09084280412411656,0.10116778554696366
434,0.8046172985210418,0.09311807558440552,0.10226462589455268
435,0.8016159989881906,0.09588477270704847,0.10249922830476096
436,0.8030721837560519,0.10649602094620975,0.09043179529773815
437,0.809827274049729,0.0950208231493366,0.09515190280093432
438,0.8025697094747776,0.07337880137688009,0.12405148914834235
439,0.8001535618091025,0.10262153980994408,0.09722489838095347
440,0.8100350090117645,0.0790073899327923,0.11095760105544317
441,0.7994093648278421,0.08702351913365539,0.11356711603850259
442,0.804490345743018,0.08455177131844484,0.11095788293853713
443,0.7858921159599083,0.11666063976198834,0.09744724427810335
444,0.8028779952728563,0.0767222626562393,0.12039974207090447
445,0.8118415915827933,0.08244694424691301,0.10571146417029356
446,0.8232292478516208,0.08031107573078329,0.0964596764175959
447,0.8120998984639071,0.09812869444104501,0.08977140709504798
448,0.7989824490818686,0.10337184984193978,0.09764570107619168
449,0.7809912545079961,0.09520236830621424,0.12380637718578974
450,0.7953737645501054,0.10011485031984022,0.10451138513005427
451,0.801305942111918,0.08595797601105899,0.11273608187702304
452,0.8043066035687542,0.08354146917088881,0.11215192726035703
453,0.8046308187518304,0.08180175072998574,0.11356743051818385
454,0.78827586273602,0.06114374644195082,0.1505803908220292
455,0.8024335322990236,0.10113170379709481,0.09643476390388146
456,0.8126463530376676,0.10085548972816047,0.08649815723417205
457,0.8042699288199957,0.10006248689673448,0.0956675842832698
458,0.8066640487492478,0.07352964246459005,0.11980630878616222
459,0.8174706696510899,0.09737776682932946,0.08515156351958075
460,0.7901668077484596,0.08361022239303192,0.12622296985850853
461,0.8109404668017389,0.08508355220509523,0.10397598099316586
462,0.8017845793581195,0.07694058102372374,0.12127483961815666
463,0.8075881607475897,0.06892776907388934,0.123484070178521
464,0.8090048612988097,0.07327828277887759,0.11771685592231268
465,0.7761496808082942,0.05623405145110661,0.1676162677405992
466,0.8128326496594409,0.08055717244009568,0.1066101779004635
467,0.7994537804982518,0.06278638796438792,0.13775983153736046
468,0.8156353668545805,0.05402725543120204,0.13033737771421752
469,0.8032128357618664,0.07025412682875792,0.12653303740937558
470,0.8063206776065465,0.09502841268050158,0.09865090971295191
471,0.8114599092416519,0.07228683190367063,0.1162532588546775
472,0.7909641320149491,0.07319316198985062,0.1358427059952003
473,0.8136315270954037,0.09229598370796804,0.09407248919662822
474,0.8152188287437814,0.08532863689422111,0.09945253436199765
475,0.8060517490442176,0.08632332018119702,0.10762493077458543
476,0.807454953067844,0.08069887886180005,0.11184616807035588
477,0.8087615540299097,0.07970344765859695,0.11153499831149329
478,0.7985363492017833,0.0795630857475539,0.12190056505066296
479,0.8104122847493395,0.09485914167310527,0.09472857357755526
480,0.8005822979632348,0.08712941225703122,0.11228828977973404
481,0.800984183479001,0.06634825147012781,0.1326675650508713
482,0.7918976713937118,0.07015543802509971,0.13794689058118836
483,0.8187003397063358,0.08607354909346013,0.09522611120020412
